session_id,event_type,created_at,browser,traffic_source
a3feb1e9-349c-4a2b-8856-c82c40ecd6f1,cart,2025-05-16 04:00:19.000000 UTC,Chrome,Email
a3feb1e9-349c-4a2b-8856-c82c40ecd6f1,department,2025-05-16 04:01:36.000000 UTC,Chrome,Email
a3feb1e9-349c-4a2b-8856-c82c40ecd6f1,product,2025-05-16 04:02:54.000000 UTC,Chrome,Email
a3feb1e9-349c-4a2b-8856-c82c40ecd6f1,cart,2025-05-16 04:05:13.000000 UTC,Chrome,Email
a3feb1e9-349c-4a2b-8856-c82c40ecd6f1,department,2025-05-16 04:05:54.000000 UTC,Chrome,Email
a3feb1e9-349c-4a2b-8856-c82c40ecd6f1,product,2025-05-16 04:07:02.000000 UTC,Chrome,Email
a3feb1e9-349c-4a2b-8856-c82c40ecd6f1,cart,2025-05-16 04:08:29.000000 UTC,Chrome,Email
a3feb1e9-349c-4a2b-8856-c82c40ecd6f1,purchase,2025-05-19 04:09:01.000000 UTC,Chrome,Email
a4007610-7c18-4458-b780-b1a0e71054ca,department,2025-09-02 18:00:45.000000 UTC,Firefox,Adwords
a4007610-7c18-4458-b780-b1a0e71054ca,product,2025-09-02 18:02:26.000000 UTC,Firefox,Adwords
a4007610-7c18-4458-b780-b1a0e71054ca,cart,2025-09-02 18:03:03.000000 UTC,Firefox,Adwords
a4007610-7c18-4458-b780-b1a0e71054ca,department,2025-09-02 18:04:53.000000 UTC,Firefox,Adwords
a4007610-7c18-4458-b780-b1a0e71054ca,product,2025-09-02 18:06:07.000000 UTC,Firefox,Adwords
a4007610-7c18-4458-b780-b1a0e71054ca,cart,2025-09-02 18:06:26.000000 UTC,Firefox,Adwords
a4007610-7c18-4458-b780-b1a0e71054ca,department,2025-09-02 18:07:57.000000 UTC,Firefox,Adwords
a4007610-7c18-4458-b780-b1a0e71054ca,product,2025-09-02 18:09:34.000000 UTC,Firefox,Adwords
a4007610-7c18-4458-b780-b1a0e71054ca,cart,2025-09-02 18:10:42.000000 UTC,Firefox,Adwords
a4007610-7c18-4458-b780-b1a0e71054ca,department,2025-09-02 18:12:15.000000 UTC,Firefox,Adwords
a4007610-7c18-4458-b780-b1a0e71054ca,product,2025-09-02 18:13:38.000000 UTC,Firefox,Adwords
a4007610-7c18-4458-b780-b1a0e71054ca,cart,2025-09-02 18:14:42.000000 UTC,Firefox,Adwords
a4007610-7c18-4458-b780-b1a0e71054ca,purchase,2025-09-02 18:17:24.000000 UTC,Firefox,Adwords
a435b4cb-5a01-466f-8301-7dfd98dc027a,department,2020-10-01 06:14:00.000000 UTC,Safari,YouTube
a435b4cb-5a01-466f-8301-7dfd98dc027a,product,2020-10-01 06:41:00.000000 UTC,Safari,YouTube
a446fab5-bb7d-4d90-a464-62e748bdde15,department,2020-12-13 01:45:00.000000 UTC,Chrome,Email
a446fab5-bb7d-4d90-a464-62e748bdde15,product,2020-12-13 01:45:00.000000 UTC,Chrome,Email
a446fab5-bb7d-4d90-a464-62e748bdde15,cart,2020-12-13 02:05:00.000000 UTC,Chrome,Email
a497a844-41f7-4510-be7e-aaff8580ec97,product,2024-06-09 08:18:00.000000 UTC,Chrome,Facebook
a4a01a61-71e3-4727-bc05-936b98db5ab7,department,2023-07-22 06:14:00.000000 UTC,Firefox,YouTube
a4a01a61-71e3-4727-bc05-936b98db5ab7,product,2023-07-22 06:32:00.000000 UTC,Firefox,YouTube
a4a01a61-71e3-4727-bc05-936b98db5ab7,cart,2023-07-22 06:49:00.000000 UTC,Firefox,YouTube
a4af84b2-b239-4397-8411-53a02a63bc35,home,2022-03-24 19:34:11.000000 UTC,Chrome,Email
a4af84b2-b239-4397-8411-53a02a63bc35,department,2022-03-24 19:34:12.000000 UTC,Chrome,Email
a4af84b2-b239-4397-8411-53a02a63bc35,product,2022-03-24 19:35:23.000000 UTC,Chrome,Email
a4af84b2-b239-4397-8411-53a02a63bc35,cart,2022-03-24 19:35:27.000000 UTC,Chrome,Email
a4af84b2-b239-4397-8411-53a02a63bc35,purchase,2022-03-24 19:37:41.000000 UTC,Chrome,Email
a4b53ed3-ac94-48e0-8af3-c204c0ea9f1f,department,2024-10-30 05:07:09.000000 UTC,Chrome,Email
a4b53ed3-ac94-48e0-8af3-c204c0ea9f1f,product,2024-10-30 05:07:53.000000 UTC,Chrome,Email
a4b53ed3-ac94-48e0-8af3-c204c0ea9f1f,cart,2024-10-30 05:08:16.000000 UTC,Chrome,Email
a4b53ed3-ac94-48e0-8af3-c204c0ea9f1f,department,2024-10-30 05:08:24.000000 UTC,Chrome,Email
a4b53ed3-ac94-48e0-8af3-c204c0ea9f1f,product,2024-10-30 05:10:34.000000 UTC,Chrome,Email
a4b53ed3-ac94-48e0-8af3-c204c0ea9f1f,cart,2024-10-30 05:13:31.000000 UTC,Chrome,Email
a4b53ed3-ac94-48e0-8af3-c204c0ea9f1f,department,2024-10-30 05:13:42.000000 UTC,Chrome,Email
a4b53ed3-ac94-48e0-8af3-c204c0ea9f1f,product,2024-10-30 05:14:33.000000 UTC,Chrome,Email
a4b53ed3-ac94-48e0-8af3-c204c0ea9f1f,cart,2024-10-30 05:14:37.000000 UTC,Chrome,Email
a4b53ed3-ac94-48e0-8af3-c204c0ea9f1f,purchase,2024-10-30 05:14:57.000000 UTC,Chrome,Email
a4f491da-7eba-4b68-a626-b3b2b657b9a3,department,2024-08-09 22:34:28.000000 UTC,Chrome,Adwords
a4f491da-7eba-4b68-a626-b3b2b657b9a3,product,2024-08-09 22:34:32.000000 UTC,Chrome,Adwords
a4f491da-7eba-4b68-a626-b3b2b657b9a3,cart,2024-08-09 22:35:43.000000 UTC,Chrome,Adwords
a4f491da-7eba-4b68-a626-b3b2b657b9a3,department,2024-08-09 22:37:58.000000 UTC,Chrome,Adwords
a4f491da-7eba-4b68-a626-b3b2b657b9a3,product,2024-08-09 22:39:53.000000 UTC,Chrome,Adwords
a4f491da-7eba-4b68-a626-b3b2b657b9a3,cart,2024-08-09 22:42:33.000000 UTC,Chrome,Adwords
a4f491da-7eba-4b68-a626-b3b2b657b9a3,purchase,2024-08-09 22:43:07.000000 UTC,Chrome,Adwords
a5037ed4-c55a-43ef-bb56-7962623bc785,home,2025-12-23 18:39:33.000000 UTC,IE,YouTube
a5037ed4-c55a-43ef-bb56-7962623bc785,department,2025-12-23 18:40:56.000000 UTC,IE,YouTube
a5037ed4-c55a-43ef-bb56-7962623bc785,product,2025-12-23 18:42:14.000000 UTC,IE,YouTube
a5037ed4-c55a-43ef-bb56-7962623bc785,cart,2025-12-23 18:44:33.000000 UTC,IE,YouTube
a5037ed4-c55a-43ef-bb56-7962623bc785,purchase,2025-12-23 18:45:02.000000 UTC,IE,YouTube
a505398b-5b34-4a3f-ad6c-863b38e9bb63,department,2024-04-18 11:46:00.000000 UTC,Safari,Adwords
a505398b-5b34-4a3f-ad6c-863b38e9bb63,product,2024-04-18 12:07:00.000000 UTC,Safari,Adwords
a505398b-5b34-4a3f-ad6c-863b38e9bb63,cart,2024-04-18 12:18:00.000000 UTC,Safari,Adwords
a50ee138-a412-4fac-8d73-fb7956680f17,department,2025-06-25 00:40:12.000000 UTC,Chrome,Adwords
a50ee138-a412-4fac-8d73-fb7956680f17,product,2025-06-25 00:42:26.000000 UTC,Chrome,Adwords
a50ee138-a412-4fac-8d73-fb7956680f17,cart,2025-06-25 00:45:00.000000 UTC,Chrome,Adwords
a50ee138-a412-4fac-8d73-fb7956680f17,department,2025-06-25 00:45:54.000000 UTC,Chrome,Adwords
a50ee138-a412-4fac-8d73-fb7956680f17,product,2025-06-25 00:48:30.000000 UTC,Chrome,Adwords
a50ee138-a412-4fac-8d73-fb7956680f17,cart,2025-06-25 00:49:00.000000 UTC,Chrome,Adwords
a50ee138-a412-4fac-8d73-fb7956680f17,department,2025-06-25 00:49:40.000000 UTC,Chrome,Adwords
a50ee138-a412-4fac-8d73-fb7956680f17,product,2025-06-25 00:52:39.000000 UTC,Chrome,Adwords
a50ee138-a412-4fac-8d73-fb7956680f17,cart,2025-06-25 00:55:27.000000 UTC,Chrome,Adwords
a50ee138-a412-4fac-8d73-fb7956680f17,department,2025-06-25 00:56:50.000000 UTC,Chrome,Adwords
a50ee138-a412-4fac-8d73-fb7956680f17,product,2025-06-25 00:57:55.000000 UTC,Chrome,Adwords
a50ee138-a412-4fac-8d73-fb7956680f17,cart,2025-06-25 00:58:12.000000 UTC,Chrome,Adwords
a50ee138-a412-4fac-8d73-fb7956680f17,purchase,2025-06-27 01:00:28.000000 UTC,Chrome,Adwords
a52497bf-7251-42de-9bc8-db950907954b,product,2026-01-23 00:18:00.000000 UTC,Chrome,Adwords
a52497bf-7251-42de-9bc8-db950907954b,cart,2026-01-23 00:31:00.000000 UTC,Chrome,Adwords
a52497bf-7251-42de-9bc8-db950907954b,cancel,2026-01-23 00:35:00.000000 UTC,Chrome,Adwords
a53d355c-6c8a-4153-ad87-d44009b41283,home,2020-11-22 21:28:50.000000 UTC,Safari,Adwords
a53d355c-6c8a-4153-ad87-d44009b41283,department,2020-11-22 21:31:34.000000 UTC,Safari,Adwords
a53d355c-6c8a-4153-ad87-d44009b41283,product,2020-11-22 21:34:13.000000 UTC,Safari,Adwords
a53d355c-6c8a-4153-ad87-d44009b41283,cart,2020-11-22 21:35:08.000000 UTC,Safari,Adwords
a53d355c-6c8a-4153-ad87-d44009b41283,purchase,2020-11-22 21:36:09.000000 UTC,Safari,Adwords
a5505329-d718-447a-a5ef-e5101d270a82,product,2024-11-06 11:02:00.000000 UTC,Chrome,Email
a5505329-d718-447a-a5ef-e5101d270a82,cart,2024-11-06 11:18:00.000000 UTC,Chrome,Email
a5505329-d718-447a-a5ef-e5101d270a82,cancel,2024-11-06 11:24:00.000000 UTC,Chrome,Email
a5527463-e278-4caf-9e9a-7be3badcfc3f,product,2023-06-10 14:59:00.000000 UTC,Safari,Facebook
a5527463-e278-4caf-9e9a-7be3badcfc3f,cart,2023-06-10 15:15:00.000000 UTC,Safari,Facebook
a5527463-e278-4caf-9e9a-7be3badcfc3f,cancel,2023-06-10 15:28:00.000000 UTC,Safari,Facebook
a55ae0db-23a1-4991-9f32-5c949b1e5820,department,2025-10-16 01:21:00.000000 UTC,Chrome,YouTube
a55ae0db-23a1-4991-9f32-5c949b1e5820,product,2025-10-16 01:35:00.000000 UTC,Chrome,YouTube
a55ae0db-23a1-4991-9f32-5c949b1e5820,cart,2025-10-16 01:35:00.000000 UTC,Chrome,YouTube
a55e4eec-6c65-47d3-b955-9ebfa9c00e8f,product,2021-10-11 14:17:00.000000 UTC,Chrome,Facebook
a57f38cb-58d8-4316-953a-d04ade9b7b85,product,2024-01-14 10:04:00.000000 UTC,Chrome,Email
a591a85b-47f7-4e3d-9f4a-2bdd4e6bc180,product,2026-01-17 00:18:00.000000 UTC,Firefox,Email
a591a85b-47f7-4e3d-9f4a-2bdd4e6bc180,cart,2026-01-17 00:43:00.000000 UTC,Firefox,Email
a591a85b-47f7-4e3d-9f4a-2bdd4e6bc180,cancel,2026-01-17 00:43:00.000000 UTC,Firefox,Email
a5b42969-574b-413b-a6a0-cac97acc8af1,product,2021-08-19 09:02:00.000000 UTC,Chrome,Email
a5b42969-574b-413b-a6a0-cac97acc8af1,department,2021-08-19 09:02:00.000000 UTC,Chrome,Email
a5c95e66-1f69-4604-982d-aaf1ba825c56,department,2025-04-01 12:27:00.000000 UTC,Safari,Facebook
a5c95e66-1f69-4604-982d-aaf1ba825c56,product,2025-04-01 12:32:00.000000 UTC,Safari,Facebook
a5c95e66-1f69-4604-982d-aaf1ba825c56,cart,2025-04-01 12:49:00.000000 UTC,Safari,Facebook
a5cf00b1-54c3-4a33-91b6-60f74801230a,department,2025-03-07 05:49:00.000000 UTC,Firefox,Email
a5cf00b1-54c3-4a33-91b6-60f74801230a,product,2025-03-07 06:08:00.000000 UTC,Firefox,Email
a5cf00b1-54c3-4a33-91b6-60f74801230a,cart,2025-03-07 06:16:00.000000 UTC,Firefox,Email
a5d42822-9d05-4da1-b3c9-599c65c90006,department,2022-06-11 01:15:00.000000 UTC,Chrome,Email
a5d42822-9d05-4da1-b3c9-599c65c90006,product,2022-06-11 01:20:00.000000 UTC,Chrome,Email
a5efb094-cd1d-4100-85ee-43474867a2f2,department,2022-06-22 06:57:00.000000 UTC,Firefox,Email
a5efb094-cd1d-4100-85ee-43474867a2f2,product,2022-06-22 07:08:00.000000 UTC,Firefox,Email
a5efb094-cd1d-4100-85ee-43474867a2f2,cart,2022-06-22 07:11:00.000000 UTC,Firefox,Email
a604240b-c838-4620-9870-d7cf9bcd9cbc,department,2022-05-19 18:07:00.000000 UTC,IE,Facebook
a604240b-c838-4620-9870-d7cf9bcd9cbc,product,2022-05-19 18:16:00.000000 UTC,IE,Facebook
a604240b-c838-4620-9870-d7cf9bcd9cbc,cart,2022-05-19 18:26:00.000000 UTC,IE,Facebook
a63d6813-ce2d-4807-b408-b1b1872f389a,department,2021-09-30 00:41:00.000000 UTC,Chrome,Email
a63d6813-ce2d-4807-b408-b1b1872f389a,product,2021-09-30 01:04:00.000000 UTC,Chrome,Email
a6444e9b-83c7-40fe-86a4-066c18eb1c15,department,2020-02-02 05:19:19.000000 UTC,Chrome,Email
a6444e9b-83c7-40fe-86a4-066c18eb1c15,product,2020-02-02 05:20:06.000000 UTC,Chrome,Email
a6444e9b-83c7-40fe-86a4-066c18eb1c15,cart,2020-02-02 05:21:23.000000 UTC,Chrome,Email
a6444e9b-83c7-40fe-86a4-066c18eb1c15,department,2020-02-02 05:21:54.000000 UTC,Chrome,Email
a6444e9b-83c7-40fe-86a4-066c18eb1c15,product,2020-02-02 05:23:25.000000 UTC,Chrome,Email
a6444e9b-83c7-40fe-86a4-066c18eb1c15,cart,2020-02-02 05:23:32.000000 UTC,Chrome,Email
a6444e9b-83c7-40fe-86a4-066c18eb1c15,department,2020-02-02 05:25:53.000000 UTC,Chrome,Email
a6444e9b-83c7-40fe-86a4-066c18eb1c15,product,2020-02-02 05:27:44.000000 UTC,Chrome,Email
a6444e9b-83c7-40fe-86a4-066c18eb1c15,cart,2020-02-02 05:29:04.000000 UTC,Chrome,Email
a6444e9b-83c7-40fe-86a4-066c18eb1c15,department,2020-02-02 05:31:17.000000 UTC,Chrome,Email
a6444e9b-83c7-40fe-86a4-066c18eb1c15,product,2020-02-02 05:33:41.000000 UTC,Chrome,Email
a6444e9b-83c7-40fe-86a4-066c18eb1c15,cart,2020-02-02 05:34:50.000000 UTC,Chrome,Email
a6444e9b-83c7-40fe-86a4-066c18eb1c15,purchase,2020-02-05 05:37:45.000000 UTC,Chrome,Email
a6732016-ea1f-4ebf-9e7d-c47e77569c16,product,2023-01-05 04:47:00.000000 UTC,Chrome,Email
a67a3aaa-a85f-4faf-bcdc-46a0c56eda50,department,2021-09-18 13:52:00.000000 UTC,Chrome,Adwords
a67a3aaa-a85f-4faf-bcdc-46a0c56eda50,product,2021-09-18 14:08:00.000000 UTC,Chrome,Adwords
a67a3aaa-a85f-4faf-bcdc-46a0c56eda50,cart,2021-09-18 14:11:00.000000 UTC,Chrome,Adwords
a6bcb9bf-92b9-48f1-a6e4-1adfe53f6c2b,product,2023-08-27 14:44:00.000000 UTC,Safari,Organic
a6ceb0f0-4870-42e1-9049-c655025a5238,department,2021-11-10 08:27:00.000000 UTC,Chrome,Email
a6ceb0f0-4870-42e1-9049-c655025a5238,product,2021-11-10 08:55:00.000000 UTC,Chrome,Email
a6d5bfd1-f1d1-48d6-8153-e95318e9d31a,department,2025-11-09 01:08:51.000000 UTC,Firefox,Email
a6d5bfd1-f1d1-48d6-8153-e95318e9d31a,product,2025-11-09 01:10:06.000000 UTC,Firefox,Email
a6d5bfd1-f1d1-48d6-8153-e95318e9d31a,cart,2025-11-09 01:11:36.000000 UTC,Firefox,Email
a6d5bfd1-f1d1-48d6-8153-e95318e9d31a,department,2025-11-09 01:11:46.000000 UTC,Firefox,Email
a6d5bfd1-f1d1-48d6-8153-e95318e9d31a,product,2025-11-09 01:14:14.000000 UTC,Firefox,Email
a6d5bfd1-f1d1-48d6-8153-e95318e9d31a,cart,2025-11-09 01:16:43.000000 UTC,Firefox,Email
a6d5bfd1-f1d1-48d6-8153-e95318e9d31a,purchase,2025-11-13 01:19:22.000000 UTC,Firefox,Email
a6dc5938-a66a-489d-94b3-8be0ad548bfb,department,2024-11-27 18:42:00.000000 UTC,Chrome,Adwords
a6dc5938-a66a-489d-94b3-8be0ad548bfb,product,2024-11-27 18:47:00.000000 UTC,Chrome,Adwords
a73c4d5f-164d-4bef-8605-e5e61e407ba2,product,2023-10-17 14:18:00.000000 UTC,Chrome,Facebook
a746912b-5c15-4fc8-8a21-1b445fd709c2,product,2025-12-12 09:28:00.000000 UTC,Firefox,YouTube
a75c42ec-d3b1-40d7-a808-b4f77b1afcc0,product,2020-05-28 01:09:00.000000 UTC,Chrome,Email
a76c89e8-505e-4bf1-9f73-7ab9e509e9a4,home,2022-07-19 03:45:01.000000 UTC,Chrome,Facebook
a76c89e8-505e-4bf1-9f73-7ab9e509e9a4,department,2022-07-19 03:46:42.000000 UTC,Chrome,Facebook
a76c89e8-505e-4bf1-9f73-7ab9e509e9a4,product,2022-07-19 03:48:44.000000 UTC,Chrome,Facebook
a76c89e8-505e-4bf1-9f73-7ab9e509e9a4,cart,2022-07-19 03:48:48.000000 UTC,Chrome,Facebook
a76c89e8-505e-4bf1-9f73-7ab9e509e9a4,purchase,2022-07-19 03:50:45.000000 UTC,Chrome,Facebook
a7a2e5f1-ba01-4cbe-a84d-9f3a7e0fde7a,department,2026-02-20 04:20:01.000000 UTC,Firefox,Email
a7a2e5f1-ba01-4cbe-a84d-9f3a7e0fde7a,product,2026-02-20 04:20:12.000000 UTC,Firefox,Email
a7a2e5f1-ba01-4cbe-a84d-9f3a7e0fde7a,cart,2026-02-20 04:21:35.000000 UTC,Firefox,Email
a7a2e5f1-ba01-4cbe-a84d-9f3a7e0fde7a,department,2026-02-20 04:23:21.000000 UTC,Firefox,Email
a7a2e5f1-ba01-4cbe-a84d-9f3a7e0fde7a,product,2026-02-20 04:25:23.000000 UTC,Firefox,Email
a7a2e5f1-ba01-4cbe-a84d-9f3a7e0fde7a,cart,2026-02-20 04:26:25.000000 UTC,Firefox,Email
a7a2e5f1-ba01-4cbe-a84d-9f3a7e0fde7a,department,2026-02-20 04:28:52.000000 UTC,Firefox,Email
a7a2e5f1-ba01-4cbe-a84d-9f3a7e0fde7a,product,2026-02-20 04:29:47.000000 UTC,Firefox,Email
a7a2e5f1-ba01-4cbe-a84d-9f3a7e0fde7a,cart,2026-02-20 04:31:10.000000 UTC,Firefox,Email
a7a2e5f1-ba01-4cbe-a84d-9f3a7e0fde7a,purchase,2026-02-21 04:33:36.000000 UTC,Firefox,Email
a7a4e34f-94ff-405f-ab6f-51c20715180e,department,2026-03-06 14:24:00.000000 UTC,Chrome,Email
a7a4e34f-94ff-405f-ab6f-51c20715180e,product,2026-03-06 14:24:40.000000 UTC,Chrome,Email
a7a4e34f-94ff-405f-ab6f-51c20715180e,cart,2026-03-06 14:25:55.000000 UTC,Chrome,Email
a7a4e34f-94ff-405f-ab6f-51c20715180e,department,2026-03-06 14:28:45.000000 UTC,Chrome,Email
a7a4e34f-94ff-405f-ab6f-51c20715180e,product,2026-03-06 14:30:41.000000 UTC,Chrome,Email
a7a4e34f-94ff-405f-ab6f-51c20715180e,cart,2026-03-06 14:33:36.000000 UTC,Chrome,Email
a7a4e34f-94ff-405f-ab6f-51c20715180e,purchase,2026-03-08 14:34:30.000000 UTC,Chrome,Email
a7dfef20-0267-4184-88cd-8910b6668474,product,2022-11-01 12:33:00.000000 UTC,Safari,YouTube
a7fb3320-0ed4-49dd-9c75-f16d930f1a9e,product,2024-05-10 07:53:00.000000 UTC,Safari,Email
a7fb3320-0ed4-49dd-9c75-f16d930f1a9e,cart,2024-05-10 08:11:00.000000 UTC,Safari,Email
a7fb3320-0ed4-49dd-9c75-f16d930f1a9e,cancel,2024-05-10 08:17:00.000000 UTC,Safari,Email
a7fc0d77-794f-4bcd-bdf9-3f0c9d3275a6,department,2019-04-13 08:19:00.000000 UTC,Chrome,Email
a7fc0d77-794f-4bcd-bdf9-3f0c9d3275a6,product,2019-04-13 08:29:00.000000 UTC,Chrome,Email
a7fc0d77-794f-4bcd-bdf9-3f0c9d3275a6,cart,2019-04-13 08:54:00.000000 UTC,Chrome,Email
a80b1750-439a-412b-925d-c95830b4ebe7,department,2023-05-02 04:20:00.000000 UTC,Firefox,Email
a80b1750-439a-412b-925d-c95830b4ebe7,product,2023-05-02 04:21:00.000000 UTC,Firefox,Email
a80b1750-439a-412b-925d-c95830b4ebe7,cart,2023-05-02 04:49:00.000000 UTC,Firefox,Email
a80ea3e1-58e5-4542-bd1f-2df775a32df9,department,2020-02-24 15:43:00.000000 UTC,Chrome,Organic
a80ea3e1-58e5-4542-bd1f-2df775a32df9,product,2020-02-24 15:45:00.000000 UTC,Chrome,Organic
a8259029-1f3a-437c-87df-44cc7690d07d,department,2021-09-06 01:05:00.000000 UTC,Firefox,Email
a8259029-1f3a-437c-87df-44cc7690d07d,product,2021-09-06 01:17:00.000000 UTC,Firefox,Email
a8259029-1f3a-437c-87df-44cc7690d07d,cart,2021-09-06 01:36:00.000000 UTC,Firefox,Email
a82b4724-8f48-432d-b47b-21d14f39124d,product,2022-04-07 16:24:00.000000 UTC,Chrome,Email
a82b4724-8f48-432d-b47b-21d14f39124d,cart,2022-04-07 16:40:00.000000 UTC,Chrome,Email
a82b4724-8f48-432d-b47b-21d14f39124d,cancel,2022-04-07 16:57:00.000000 UTC,Chrome,Email
a82e77a5-6793-43b3-a68e-5711e19d93e0,department,2024-02-05 14:10:47.000000 UTC,Firefox,Adwords
a82e77a5-6793-43b3-a68e-5711e19d93e0,product,2024-02-05 14:12:27.000000 UTC,Firefox,Adwords
a82e77a5-6793-43b3-a68e-5711e19d93e0,cart,2024-02-05 14:14:37.000000 UTC,Firefox,Adwords
a82e77a5-6793-43b3-a68e-5711e19d93e0,department,2024-02-05 14:15:24.000000 UTC,Firefox,Adwords
a82e77a5-6793-43b3-a68e-5711e19d93e0,product,2024-02-05 14:17:40.000000 UTC,Firefox,Adwords
a82e77a5-6793-43b3-a68e-5711e19d93e0,cart,2024-02-05 14:19:31.000000 UTC,Firefox,Adwords
a82e77a5-6793-43b3-a68e-5711e19d93e0,purchase,2024-02-06 14:20:55.000000 UTC,Firefox,Adwords
a847ed09-40fd-486a-af71-6b7829bdcc90,home,2026-01-09 22:16:31.000000 UTC,Chrome,Adwords
a847ed09-40fd-486a-af71-6b7829bdcc90,department,2026-01-09 22:17:41.000000 UTC,Chrome,Adwords
a847ed09-40fd-486a-af71-6b7829bdcc90,product,2026-01-09 22:19:50.000000 UTC,Chrome,Adwords
a847ed09-40fd-486a-af71-6b7829bdcc90,cart,2026-01-09 22:20:39.000000 UTC,Chrome,Adwords
a847ed09-40fd-486a-af71-6b7829bdcc90,purchase,2026-01-09 22:22:30.000000 UTC,Chrome,Adwords
a8a472d4-3f5c-4111-aab1-6732180b9fd7,product,2024-09-22 13:13:00.000000 UTC,Chrome,Email
a8a73df2-2bda-4da2-9c48-8c51a9dffabe,product,2023-08-17 17:28:00.000000 UTC,Chrome,Adwords
a8b51613-4da1-4597-bafe-fb3b1c2232f1,product,2021-06-20 07:37:00.000000 UTC,Chrome,Facebook
a8b51613-4da1-4597-bafe-fb3b1c2232f1,cart,2021-06-20 07:48:00.000000 UTC,Chrome,Facebook
a8b51613-4da1-4597-bafe-fb3b1c2232f1,cancel,2021-06-20 08:15:00.000000 UTC,Chrome,Facebook
a8b729b6-abaa-4f95-8ffd-783f7d095b37,product,2022-02-01 10:58:00.000000 UTC,Chrome,Facebook
a8b729b6-abaa-4f95-8ffd-783f7d095b37,cart,2022-02-01 11:24:00.000000 UTC,Chrome,Facebook
a8b729b6-abaa-4f95-8ffd-783f7d095b37,cancel,2022-02-01 11:30:00.000000 UTC,Chrome,Facebook
a8c90110-5829-4e78-8265-8ec45d8114b2,product,2020-11-17 05:00:00.000000 UTC,Chrome,Email
a8dd3d8b-96d5-47e6-b66d-9d00b7f13556,product,2019-02-24 11:57:00.000000 UTC,Chrome,Adwords
a8e3c3ce-6f2c-4a1a-a7ff-fe9feb0a187e,department,2020-05-05 08:13:00.000000 UTC,Safari,YouTube
a8e3c3ce-6f2c-4a1a-a7ff-fe9feb0a187e,product,2020-05-05 08:27:00.000000 UTC,Safari,YouTube
a8e3c3ce-6f2c-4a1a-a7ff-fe9feb0a187e,cart,2020-05-05 08:36:00.000000 UTC,Safari,YouTube
a8f45adf-9200-43f9-ae63-74771d23f48e,department,2020-09-10 06:01:00.000000 UTC,Other,Email
a8f45adf-9200-43f9-ae63-74771d23f48e,product,2020-09-10 06:18:00.000000 UTC,Other,Email
a8fd1c5e-fc16-4b7b-8c79-0c22fba334fb,department,2023-08-17 11:44:00.000000 UTC,Chrome,Adwords
a8fd1c5e-fc16-4b7b-8c79-0c22fba334fb,product,2023-08-17 12:04:00.000000 UTC,Chrome,Adwords
a8fd1c5e-fc16-4b7b-8c79-0c22fba334fb,cart,2023-08-17 12:18:00.000000 UTC,Chrome,Adwords
a90921b6-b1b2-47aa-9f15-3780486eb295,department,2020-10-08 10:06:00.000000 UTC,Firefox,Adwords
a90921b6-b1b2-47aa-9f15-3780486eb295,product,2020-10-08 10:27:00.000000 UTC,Firefox,Adwords
a910aa9a-86b5-438f-b766-e98bbb1f184a,department,2022-05-01 10:36:00.000000 UTC,Chrome,Email
a910aa9a-86b5-438f-b766-e98bbb1f184a,product,2022-05-01 11:05:00.000000 UTC,Chrome,Email
a910aa9a-86b5-438f-b766-e98bbb1f184a,cart,2022-05-01 11:18:00.000000 UTC,Chrome,Email
a92af044-4434-4ee7-a7db-8006bc3a99c0,cart,2019-10-01 11:47:00.000000 UTC,Safari,Adwords
a92af044-4434-4ee7-a7db-8006bc3a99c0,product,2019-10-01 11:47:00.000000 UTC,Safari,Adwords
a92af044-4434-4ee7-a7db-8006bc3a99c0,cancel,2019-10-01 12:04:00.000000 UTC,Safari,Adwords
a92ca41d-9a8e-4664-8cf6-10436d49306d,department,2024-10-14 04:21:00.000000 UTC,Chrome,Adwords
a92ca41d-9a8e-4664-8cf6-10436d49306d,product,2024-10-14 04:48:00.000000 UTC,Chrome,Adwords
a92ca41d-9a8e-4664-8cf6-10436d49306d,cart,2024-10-14 05:15:00.000000 UTC,Chrome,Adwords
a92de012-777a-4c54-96d9-4c03e0e4bbf6,department,2025-09-09 18:13:42.000000 UTC,Safari,Email
a92de012-777a-4c54-96d9-4c03e0e4bbf6,product,2025-09-09 18:13:48.000000 UTC,Safari,Email
a92de012-777a-4c54-96d9-4c03e0e4bbf6,cart,2025-09-09 18:15:35.000000 UTC,Safari,Email
a92de012-777a-4c54-96d9-4c03e0e4bbf6,department,2025-09-09 18:16:03.000000 UTC,Safari,Email
a92de012-777a-4c54-96d9-4c03e0e4bbf6,product,2025-09-09 18:16:07.000000 UTC,Safari,Email
a92de012-777a-4c54-96d9-4c03e0e4bbf6,cart,2025-09-09 18:16:10.000000 UTC,Safari,Email
a92de012-777a-4c54-96d9-4c03e0e4bbf6,department,2025-09-09 18:17:06.000000 UTC,Safari,Email
a92de012-777a-4c54-96d9-4c03e0e4bbf6,cart,2025-09-09 18:18:26.000000 UTC,Safari,Email
a92de012-777a-4c54-96d9-4c03e0e4bbf6,product,2025-09-09 18:18:26.000000 UTC,Safari,Email
a92de012-777a-4c54-96d9-4c03e0e4bbf6,department,2025-09-09 18:19:54.000000 UTC,Safari,Email
a92de012-777a-4c54-96d9-4c03e0e4bbf6,product,2025-09-09 18:21:08.000000 UTC,Safari,Email
